date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-08 12:56:35,DondePlowman,,0,7,99,"It’s International Women’s Day. Am grateful for the women of courage in my family - my grandmothers, my mother. Grateful for women who run for public office (we need more), who teach our children, coach our daughters , lead teams & organizations, who show leadership every day.",,,,1236636932953817088,https://twitter.com/DondePlowman/status/1236636932953817088
2020-03-07 20:49:37,DondePlowman,,1,0,25,"You just never know who you are going to see at the half time of a Vol Hoops game. Go Vols!",,,,1236393589208424448,https://twitter.com/DondePlowman/status/1236393589208424448
2020-03-07 20:15:12,DondePlowman,,0,2,83,"Enjoyed being with Dean of Libraries, Steve Smith, today to cheer on the Vols against Auburn. We didn’t get the win but it was loud in that pavilion, full of passion for Rocky Top. Go Vols!",,,,1236384928079794176,https://twitter.com/DondePlowman/status/1236384928079794176
2020-03-06 22:46:33,DondePlowman,,0,2,58,"Excited to attend a softball game for the first time. Lady Vols vs. Stanford.",,,,1236060630085443584,https://twitter.com/DondePlowman/status/1236060630085443584
2020-03-06 03:20:28,DondePlowman,,0,1,86,"Proud of our Lady Vols. Great win tonight!",,,,1235767176419840001,https://twitter.com/DondePlowman/status/1235767176419840001
2020-03-06 01:27:35,DondePlowman,,1,11,36,"If you haven’t seen the website with the latest regarding the coronavirus & our actions, here it is. Please stay informed. The information we are getting changes frequently & our decisions will continue to be based on the best information we have. https://utk.edu/coronavirus",,,,1235738764393185280,https://twitter.com/DondePlowman/status/1235738764393185280
2020-03-05 20:37:48,DondePlowman,UNLArts,0,0,1,"I love his work. Two pieces are hanging in my dining room as we speak. I love telling people about Aaron. He’s not only a great artist but an educator, leader, and great campus citizen.",,,,1235665841728995328,https://twitter.com/DondePlowman/status/1235665841728995328
2020-03-05 20:34:54,DondePlowman,KC4UTM,0,0,27,"Now that’s weird. I’ve been following you for months! You are the social media trailblazer for #everywhereUT",,,#everywhereUT,1235665110909284353,https://twitter.com/DondePlowman/status/1235665110909284353
2020-03-05 20:33:05,DondePlowman,,0,2,50,"Happy to meet Emma Heins, another recipient of the Torchbearer Award. I was out of town on the day we planned to surprise Emma with announcement of the award and happy I got to meet and congratulate her today. Her leadership has had a huge impact on campus. #WillingnessToAct",,,#WillingnessToAct,1235664653650403328,https://twitter.com/DondePlowman/status/1235664653650403328
2020-03-05 18:16:36,DondePlowman,,0,0,32,"These two make so many good things happen on our campus - Dean of Libraries, Steve Smith, and Dean of Students ⁦@HeyDrShea⁩. Today was a great example - Mattering and Belonging Event in Hodges library. #leadershipmatters",,@HeyDrShea,#leadershipmatters,1235630305870036993,https://twitter.com/DondePlowman/status/1235630305870036993
2020-03-05 18:05:27,DondePlowman,,0,2,39,"These three were a major help to @HeyDrShea, our amazing Dean of Students in organizing the Mattering &amp; Belonging event in Hodges Library. What does mattering and belonging mean to you?",,@HeyDrShea,,1235627498978848773,https://twitter.com/DondePlowman/status/1235627498978848773
2020-03-05 17:55:41,DondePlowman,,0,7,40,"Vol is a Verb. Everyone matters. Everyone belongs. Love this beautiful display in Hodges Library.",,,,1235625041238167552,https://twitter.com/DondePlowman/status/1235625041238167552
2020-03-04 16:33:08,DondePlowman,,0,2,67,"I crashed the Herbert Ambassadors meeting to surprise John Calvin Bryant w/ the Torchbearer Award. His commitment as a Herbert Ambassador, involvement w/ the FUTURE program & SGA are just a few of the many reasons why he deserves this honor! Congratulations, John Calvin! – at Morgan Hall",,,,1235241879601655808,https://twitter.com/DondePlowman/status/1235241879601655808
2020-03-04 04:12:59,DondePlowman,Vol_Hoops,0,2,57,"Wow! What a win! Congrats.",,,,1235055616982310912,https://twitter.com/DondePlowman/status/1235055616982310912
2020-03-04 02:25:04,DondePlowman,ehaag,0,0,59,"My favorite future Vol - Eli Haag.",,,,1235028457291014145,https://twitter.com/DondePlowman/status/1235028457291014145
2020-03-04 00:30:38,DondePlowman,,1,0,17,"We had a lot of traffic at Chancellor’s Office Hours. This student is a junior majoring in Sociology and she and her mentor in the Center Orr Engagement have a great idea about service learning focused on food insecurity. Such impressive students. Great time to be a Vol!",,,,1234999659338158080,https://twitter.com/DondePlowman/status/1234999659338158080
2020-03-03 14:31:35,DondePlowman,,2,27,340,"Holding Nashville close in our hearts today.",,,,1234848902890782720,https://twitter.com/DondePlowman/status/1234848902890782720
2020-03-03 11:29:18,DondePlowman,,0,1,9,"I’ll be in Hodges Library today from 4-5 holding Chancellor’s Office Hours.",,,,1234803029641052162,https://twitter.com/DondePlowman/status/1234803029641052162
2020-03-03 11:03:17,DondePlowman,,0,2,10,"Make your voice known. Today!",,,,1234796484517859328,https://twitter.com/DondePlowman/status/1234796484517859328
2020-03-03 10:55:12,DondePlowman,UTKnoxville,0,0,3,"The momentum continues. Big congratulations.",,,,1234794447025639424,https://twitter.com/DondePlowman/status/1234794447025639424
2020-03-03 10:50:34,DondePlowman,,0,0,11,"Loved spending time last night in Atlanta and this weekend in Knox with our new Chief Alumni Officer, @duanewiles. He is crushing it. With us is Atlanta alumni chapter president Dr. Jimmie McKinley who organized a great event last night.",,@duanewiles,,1234793280522588162,https://twitter.com/DondePlowman/status/1234793280522588162
2020-03-03 10:40:39,DondePlowman,,0,0,3,"Loved meeting Kelly & Jenny Myrick, who have a freshmen son on Rocky Top. What a fun event in Atlanta tonight. Great meeting all these folks who truly love their alma mater. Go Vols!",,,,1234790787055005697,https://twitter.com/DondePlowman/status/1234790787055005697
2020-03-03 00:55:40,DondePlowman,,0,3,42,"Kyle McDowell is a recipient of the Josh Dobbs North Atlanta Chapter scholarship. Great to meet him and 175 other Vols at the Big Orange reception in Atlanta tonight. #greattobeaVol",,,#greattobeaVol,1234643572131028993,https://twitter.com/DondePlowman/status/1234643572131028993
2020-03-02 01:06:30,DondePlowman,HuskerSoftball,0,0,1,"Congrats!",,,,1234283907505369089,https://twitter.com/DondePlowman/status/1234283907505369089
2020-03-02 01:04:29,DondePlowman,josh_dobbs1,0,1,36,"Josh, you are such a great role model. Thanks for your support. Great seeing you here this weekend.",,,,1234283403241050113,https://twitter.com/DondePlowman/status/1234283403241050113
2020-03-01 22:13:40,DondePlowman,,0,7,228,"Wow! Way to hang in there Lady Vols and get the win over Auburn in the road. A great finish to this season. Can’t wait to see what we do in the tournament. Thanks, team and coaches, for all your hard work and relentless effort. Great time to be a Vol!",,,,1234240414296739840,https://twitter.com/DondePlowman/status/1234240414296739840
2020-03-01 14:16:38,DondePlowman,,4,2,62,"So fun to reconnect with this Haslam alum, Ryan Sowell, yesterday. We recalled that morning in Bordeaux, France (study abroad) some years ago when Ryan & roommate overslept - late for the bus. He claims I used my shoe to pound on their door & get them going. Total exaggeration.",,,,1234120365653286915,https://twitter.com/DondePlowman/status/1234120365653286915
2020-03-01 14:02:50,DondePlowman,Vol_Baseball,0,0,20,"This team is on fire. Go Vols!",,,,1234116893734248448,https://twitter.com/DondePlowman/status/1234116893734248448
2020-02-29 21:19:27,DondePlowman,Vol_Hoops,0,3,74,"Great win and the crowd was amazing in their loud support today for our team who played their hearts out. Great time to be a Vol!",,,,1233864380896436225,https://twitter.com/DondePlowman/status/1233864380896436225
2020-02-29 20:25:16,DondePlowman,,1,0,57,"Frank Cuevas, Interim Vice Chancellor for Student Life and I are cheering loudly at our men’s basketball game against Florida Our guys are playing really well. Go Vols!",,,,1233850747328114689,https://twitter.com/DondePlowman/status/1233850747328114689
2020-02-29 20:22:38,DondePlowman,,1,22,239,"Today, I had the honor to surprise Taylor Washington at the Alpha Kappa Alpha Convention with the Torchbearer Award. Taylor exemplifiescourage, strength, & determination - all qualities of a Volunteer. She has & will continue to do incredible things.The world needs more Taylors.",,,,1233850085198434304,https://twitter.com/DondePlowman/status/1233850085198434304
2020-02-29 19:36:48,DondePlowman,,0,1,16,"I got to spend my day with some incredible groups of donors- planned giving, Haslam College of Business, 20+ years of consecutive giving, and UT Retirees. Their passion and dedication to the university is truly inspiring! What a great time to be a Vol!!",,,,1233838549524451329,https://twitter.com/DondePlowman/status/1233838549524451329
2020-02-29 18:21:30,DondePlowman,,0,3,40,"These Student Alumni Associates did a great job welcoming alums and donors this morning at the Tyson House. Their beautiful smiles warmed it up for everyone on a chilly but beautiful morning. Great time to be a Vol!",,,,1233819601148010496,https://twitter.com/DondePlowman/status/1233819601148010496
2020-02-29 12:07:21,DondePlowman,,0,0,47,"Grateful for the many who worked all week behind the scenes on one issue /event after another - some planned, some unplanned. Vols stepping forward in leadership, caring for one another, for our students, & for Rocky Top drove their efforts. Lots of long hours. Proud to be a Vol.",,,,1233725440927375367,https://twitter.com/DondePlowman/status/1233725440927375367
2020-02-29 02:11:58,DondePlowman,,1,2,39,"Senior Toast was so much fun. What a fun send-off for these amazing seniors. We will miss them. Vols For Life! #leadershipmatters",,,#leadershipmatters,1233575609420406787,https://twitter.com/DondePlowman/status/1233575609420406787
2020-02-28 11:22:28,DondePlowman,TheTrustCompany,1,0,6,"Congrats to both Eric Kelley and Sharon Pryse. #leadershipmatters",,,#leadershipmatters,1233351759747309570,https://twitter.com/DondePlowman/status/1233351759747309570
2020-02-28 02:05:08,DondePlowman,tennalum,0,2,40,"Really classy send-off for Lee today. Great crowd to celebrate our friend.",,,,1233211502766821376,https://twitter.com/DondePlowman/status/1233211502766821376
2020-02-28 01:04:05,DondePlowman,,0,0,36,"Lady Vols doing great tonight against Ole Miss. Fun being here with nursing dean, Vickie Niederhauser and her friend Wayne Blasius.",,,,1233196138267906048,https://twitter.com/DondePlowman/status/1233196138267906048
2020-02-27 21:14:34,DondePlowman,VoteGloriaJ,0,2,10,"Two leaders right there!",,,,1233138377102438400,https://twitter.com/DondePlowman/status/1233138377102438400
2020-02-27 21:03:49,DondePlowman,Vol_Sports,0,0,11,"Wow! What a start to the season.",,,,1233135673332375553,https://twitter.com/DondePlowman/status/1233135673332375553
2020-02-27 21:02:21,DondePlowman,,1,1,51,"Cold but sunny this morning when I drove in our new golf cart to beautiful Morgan Hall at UTIA for a meeting with Dr. Tim Cross. He & I got some good work done but I did not encounter any students who needed a lift back. Great Time To Be a Vol!",,,,1233135302023270401,https://twitter.com/DondePlowman/status/1233135302023270401
2020-02-26 21:03:07,DondePlowman,BreneBrown,1,0,25,"Brene, your work has meant a lot to our amazing Dean of Students @HeyDrShea , me and sooooo many others. Courage is what we all need more of. Thanks for helping light the way for others!",,@HeyDrShea,,1232773108936867846,https://twitter.com/DondePlowman/status/1232773108936867846
2020-02-26 18:56:14,DondePlowman,randyboyd,1,0,30,"I have signed up as has every member of the chancellor’s cabinet. We need you to help us make a difference.",,,,1232741176949633025,https://twitter.com/DondePlowman/status/1232741176949633025
2020-02-26 15:04:56,DondePlowman,GSCInstitute,0,0,7,"Looking forward to this.",,,,1232682968919007234,https://twitter.com/DondePlowman/status/1232682968919007234
2020-02-26 11:28:57,DondePlowman,,7,7,81,"If you are trying to lead people, I recommend this book - Radical Candor. Great leaders are honest but kind. Great leaders are direct while caring about the other person. If we can’t be honest with each other we will not be successful. Radical Candor, let’s try it today.",,,,1232628615675830272,https://twitter.com/DondePlowman/status/1232628615675830272
2020-02-26 09:59:43,DondePlowman,,0,0,19,"Yesterday our strategic visioning committee met to begin the exciting work of creating a new vision for our campus. Who do we aspire to be? How do we get there? Over 50 people from campus and the larger community met to begin lighting the way. #greattobeaVol #leadership matters",,,#greattobeaVol #leadership,1232606156222337025,https://twitter.com/DondePlowman/status/1232606156222337025
